,0
305,0.00234959694628
306,0.00234959694628
307,0.00234959694628
308,0.00234959694628
309,0.00234959694628
310,0.00234959694628
311,0.00234959694628
312,0.00234959694628
313,0.00234959694628
314,0.00234959694628
315,0.00234959694628
316,0.00234959694628
317,0.00234959694628
318,0.00234959694628
319,0.00234959694628
320,0.00234959694628
321,0.00234959694628
322,0.00234959694628
323,0.00234959694628
324,0.00234959694628
325,0.00234959694628
326,0.00234959694628
327,0.00234959694628
328,0.00234959694628
329,0.00234959694628
330,0.00234959694628
331,0.00234959694628
332,0.00234959694628
333,0.00234959694628
334,0.00234959694628
335,0.00234959694628
336,0.00234959694628
337,0.00234959694628
338,0.00234959694628
339,0.00234959694628
340,0.00234959694628
341,0.00234959694628
342,0.00234959694628
343,0.00234959694628
344,0.00234959694628
345,0.00234959694628
346,0.00234959694628
347,0.00234959694628
348,0.00234959694628
349,0.00234959694628
350,0.00234959694628
351,0.00234959694628
352,0.00234959694628
353,0.00234959694628
354,0.00234959694628
355,0.00234959694628
356,0.00234959694628
357,0.00234959694628
358,0.00234959694628
359,0.00234959694628
360,0.00234959694628
361,0.00234959694628
362,0.00234959694628
363,0.00234959694628
364,0.00234959694628
365,0.00234959694628
366,0.00234959694628
367,0.00234959694628
368,0.00234959694628
369,0.00234959694628
370,0.00234959694628
371,0.00234959694628
372,0.00234959694628
373,0.00234959694628
374,0.00234959694628
375,0.00234959694628
376,0.00234959694628
377,0.00234959694628
378,0.00234959694628
379,0.00234959694628
380,0.00234959694628
381,0.00234959694628
382,0.00234959694628
383,0.00234959694628
384,0.00234959694628
385,0.00234959694628
386,0.00234959694628
387,0.00234959694628
388,0.00234959694628
389,0.00234959694628
390,0.00234959694628
391,0.00234959694628
392,0.00234959694628
393,0.00234959694628
394,0.00234959694628
395,0.00234959694628
396,0.00234959694628
397,0.00234959694628
398,0.00234959694628
399,0.00234959694628
400,0.00234959694628
401,0.00234959694628
402,0.00234959694628
403,0.00234959694628
404,0.00234959694628
405,0.00234959694628
406,0.00234959694628
407,0.00234959694628
408,0.00234959694628
409,0.00234959694628
410,0.00234959694628
411,0.00234959694628
412,0.00234959694628
413,0.00234959694628
414,0.00234959694628
415,0.00234959694628
416,0.00234959694628
417,0.00234959694628
418,0.00234959694628
419,0.00234959694628
420,0.00234959694628
421,0.00234959694628
422,0.00234959694628
423,0.00234959694628
424,0.00234959694628
425,0.00234959694628
426,0.00234959694628
427,0.00234959694628
428,0.00234959694628
429,0.00234959694628
430,0.00234959694628
431,0.00234959694628
432,0.00234959694628
433,0.00234959694628
434,0.00234959694628
435,0.00234959694628
436,0.00234959694628
437,0.00234959694628
438,0.00234959694628
439,0.00234959694628
440,0.00234959694628
441,0.00234959694628
442,0.00234959694628
443,0.00234959694628
444,0.00234959694628
445,0.00234959694628
446,0.00234959694628
447,0.00234959694628
448,0.00234959694628
449,0.00234959694628
450,0.00234959694628
451,0.00234959694628
452,0.00234959694628
453,0.00234959694628
454,0.00234959694628
455,0.00234959694628
456,0.00234959694628
457,0.00234959694628
458,0.00234959694628
459,0.00234959694628
460,0.00234959694628
461,0.00234959694628
462,0.00234959694628
463,0.00234959694628
464,0.00234959694628
465,0.00234959694628
466,0.00234959694628
467,0.00234959694628
468,0.00234959694628
469,0.00234959694628
470,0.00234959694628
471,0.00234959694628
472,0.00234959694628
473,0.00234959694628
474,0.00234959694628
475,0.00234959694628
476,0.00234959694628
477,0.00234959694628
478,0.00234959694628
479,0.00234959694628
480,0.00234959694628
481,0.00234959694628
482,0.00234959694628
483,0.00234959694628
484,0.00234959694628
485,0.00234959694628
486,0.00234959694628
487,0.00234959694628
488,0.00234959694628
489,0.00234959694628
490,0.00234959694628
491,0.00234959694628
492,0.00234959694628
493,0.00234959694628
494,0.00234959694628
495,0.00234959694628
496,0.00234959694628
497,0.00234959694628
498,0.00234959694628
499,0.00234959694628
500,0.00234959694628
501,0.00234959694628
502,0.00234959694628
503,0.00234959694628
504,0.00234959694628
505,0.00234959694628
506,0.00234959694628
507,0.00234959694628
508,0.00234959694628
509,0.00234959694628
510,0.00234959694628
511,0.00234959694628
512,0.00234959694628
513,0.00234959694628
514,0.00234959694628
515,0.00234959694628
516,0.00234959694628
517,0.00234959694628
518,0.00234959694628
519,0.00234959694628
520,0.00234959694628
521,0.00234959694628
522,0.00234959694628
523,0.00234959694628
524,0.00234959694628
525,0.00234959694628
526,0.00234959694628
527,0.00234959694628
528,0.00234959694628
529,0.00234959694628
530,0.00234959694628
531,0.00234959694628
532,0.00234959694628
533,0.00234959694628
534,0.00234959694628
535,0.00234959694628
536,0.00234959694628
537,0.00234959694628
538,0.00234959694628
539,0.00234959694628
540,0.00234959694628
541,0.00234959694628
542,0.00234959694628
543,0.00234959694628
544,0.00234959694628
545,0.00234959694628
546,0.00234959694628
547,0.00234959694628
548,0.00234959694628
549,0.00234959694628
550,0.00234959694628
551,0.00234959694628
552,0.00234959694628
553,0.00234959694628
554,0.00234959694628
555,0.00234959694628
556,0.00234959694628
557,0.00234959694628
558,0.00234959694628
559,0.00234959694628
560,0.00234959694628
561,0.00234959694628
562,0.00234959694628
563,0.00234959694628
564,0.00234959694628
565,0.00234959694628
566,0.00234959694628
567,0.00234959694628
568,0.00234959694628
569,0.00234959694628
570,0.00234959694628
571,0.00234959694628
572,0.00234959694628
573,0.00234959694628
574,0.00234959694628
575,0.00234959694628
576,0.00234959694628
577,0.00234959694628
578,0.00234959694628
579,0.00234959694628
580,0.00234959694628
581,0.00234959694628
582,0.00234959694628
583,0.00234959694628
584,0.00234959694628
585,0.00234959694628
586,0.00234959694628
587,0.00234959694628
588,0.00234959694628
589,0.00234959694628
590,0.00234959694628
591,0.00234959694628
592,0.00234959694628
593,0.00234959694628
594,0.00234959694628
595,0.00234959694628
596,0.00234959694628
597,0.00234959694628
598,0.00234959694628
599,0.00234959694628
600,0.00234959694628
601,0.00234959694628
602,0.00234959694628
603,0.00234959694628
604,0.00234959694628
605,0.00234959694628
606,0.00234959694628
607,0.00234959694628
608,0.00234959694628
609,0.00234959694628
610,0.00234959694628
611,0.00234959694628
612,0.00234959694628
613,0.00234959694628
614,0.00234959694628
615,0.00234959694628
616,0.00234959694628
617,0.00234959694628
618,0.00234959694628
619,0.00234959694628
620,0.00234959694628
621,0.00234959694628
622,0.00234959694628
623,0.00234959694628
624,0.00234959694628
625,0.00234959694628
626,0.00234959694628
627,0.00234959694628
628,0.00234959694628
629,0.00234959694628
630,0.00234959694628
631,0.00234959694628
632,0.00234959694628
633,0.00234959694628
634,0.00234959694628
635,0.00234959694628
636,0.00234959694628
637,0.00234959694628
638,0.00234959694628
639,0.00234959694628
640,0.00234959694628
641,0.00234959694628
642,0.00234959694628
643,0.00234959694628
644,0.00234959694628
645,0.00234959694628
646,0.00234959694628
647,0.00234959694628
648,0.00234959694628
649,0.00234959694628
650,0.00234959694628
651,0.00234959694628
652,0.00234959694628
653,0.00234959694628
654,0.00234959694628
655,0.00234959694628
656,0.00234959694628
657,0.00234959694628
658,0.00234959694628
659,0.00234959694628
660,0.00234959694628
661,0.00234959694628
662,0.00234959694628
663,0.00234959694628
664,0.00234959694628
665,0.00234959694628
666,0.00234959694628
667,0.00234959694628
668,0.00234959694628
669,0.00234959694628
670,0.00234959694628
671,0.00234959694628
672,0.00234959694628
673,0.00234959694628
674,0.00234959694628
675,0.00234959694628
676,0.00234959694628
677,0.00234959694628
678,0.00234959694628
679,0.00234959694628
680,0.00234959694628
681,0.00234959694628
682,0.00234959694628
683,0.00234959694628
684,0.00234959694628
685,0.00234959694628
686,0.00234959694628
687,0.00234959694628
688,0.00234959694628
689,0.00234959694628
690,0.00234959694628
691,0.00234959694628
692,0.00234959694628
693,0.00234959694628
694,0.00234959694628
695,0.00234959694628
696,0.00234959694628
697,0.00234959694628
698,0.00234959694628
699,0.00234959694628
700,0.00234959694628
701,0.00234959694628
702,0.00234959694628
703,0.00234959694628
704,0.00234959694628
705,0.00234959694628
706,0.00234959694628
707,0.00234959694628
708,0.00234959694628
709,0.00234959694628
710,0.00234959694628
711,0.00234959694628
712,0.00234959694628
713,0.00234959694628
714,0.00234959694628
715,0.00234959694628
716,0.00234959694628
717,0.00234959694628
718,0.00234959694628
719,0.00234959694628
720,0.00234959694628
721,0.00234959694628
722,0.00234959694628
723,0.00234959694628
724,0.00234959694628
725,0.00234959694628
726,0.00234959694628
727,0.00234959694628
728,0.00234959694628
729,0.00234959694628
730,0.00234959694628
731,0.00234959694628
732,0.00234959694628
733,0.00234959694628
734,0.00234959694628
735,0.00234959694628
736,0.00234959694628
737,0.00234959694628
738,0.00234959694628
739,0.00234959694628
740,0.00234959694628
741,0.00234959694628
742,0.00234959694628
743,0.00234959694628
744,0.00234959694628
745,0.00234959694628
746,0.00234959694628
747,0.00234959694628
748,0.00234959694628
749,0.00234959694628
750,0.00234959694628
751,0.00234959694628
752,0.00234959694628
753,0.00234959694628
754,0.00234959694628
755,0.00234959694628
756,0.00234959694628
757,0.00234959694628
758,0.00234959694628
759,0.00234959694628
760,0.00234959694628
761,0.00234959694628
762,0.00234959694628
763,0.00234959694628
764,0.00234959694628
765,0.00234959694628
766,0.00234959694628
767,0.00234959694628
768,0.00234959694628
769,0.00234959694628
770,0.00234959694628
771,0.00234959694628
772,0.00234959694628
773,0.00234959694628
774,0.00234959694628
775,0.00234959694628
776,0.00234959694628
777,0.00234959694628
778,0.00234959694628
779,0.00234959694628
780,0.00234959694628
781,0.00234959694628
782,0.00234959694628
783,0.00234959694628
784,0.00234959694628
785,0.00234959694628
786,0.00234959694628
787,0.00234959694628
788,0.00234959694628
789,0.00234959694628
790,0.00234959694628
791,0.00234959694628
792,0.00234959694628
793,0.00234959694628
794,0.00234959694628
795,0.00234959694628
796,0.00234959694628
797,0.00234959694628
798,0.00234959694628
799,0.00234959694628
800,0.00234959694628
801,0.00234959694628
802,0.00234959694628
803,0.00234959694628
804,0.00234959694628
805,0.00234959694628
806,0.00234959694628
807,0.00234959694628
808,0.00234959694628
809,0.00234959694628
810,0.00234959694628
811,0.00234959694628
812,0.00234959694628
813,0.00234959694628
814,0.00234959694628
815,0.00234959694628
816,0.00234959694628
817,0.00234959694628
818,0.00234959694628
819,0.00234959694628
820,0.00234959694628
821,0.00234959694628
822,0.00234959694628
823,0.00234959694628
824,0.00234959694628
825,0.00234959694628
826,0.00234959694628
827,0.00234959694628
828,0.00234959694628
829,0.00234959694628
830,0.00234959694628
831,0.00234959694628
832,0.00234959694628
833,0.00234959694628
834,0.00234959694628
835,0.00234959694628
836,0.00234959694628
837,0.00234959694628
838,0.00234959694628
839,0.00234959694628
840,0.00234959694628
841,0.00234959694628
842,0.00234959694628
843,0.00234959694628
844,0.00234959694628
845,0.00234959694628
846,0.00234959694628
847,0.00234959694628
848,0.00234959694628
849,0.00234959694628
850,0.00234959694628
851,0.00234959694628
852,0.00234959694628
853,0.00234959694628
854,0.00234959694628
855,0.00234959694628
856,0.00234959694628
857,0.00234959694628
858,0.00234959694628
859,0.00234959694628
860,0.00234959694628
861,0.00234959694628
862,0.00234959694628
863,0.00234959694628
864,0.00234959694628
865,0.00234959694628
866,0.00234959694628
867,0.00234959694628
868,0.00234959694628
869,0.00234959694628
870,0.00234959694628
871,0.00234959694628
872,0.00234959694628
873,0.00234959694628
874,0.00234959694628
875,0.00234959694628
876,0.00234959694628
877,0.00234959694628
878,0.00234959694628
879,0.00234959694628
880,0.00234959694628
881,0.00234959694628
882,0.00234959694628
883,0.00234959694628
884,0.00234959694628
885,0.00234959694628
886,0.00234959694628
887,0.00234959694628
888,0.00234959694628
889,0.00234959694628
890,0.00234959694628
891,0.00234959694628
892,0.00234959694628
893,0.00234959694628
894,0.00234959694628
895,0.00234959694628
896,0.00234959694628
897,0.00234959694628
898,0.00234959694628
899,0.00234959694628
900,0.00234959694628
901,0.00234959694628
902,0.00234959694628
903,0.00234959694628
904,0.00234959694628
905,0.00234959694628
906,0.00234959694628
907,0.00234959694628
908,0.00234959694628
909,0.00234959694628
910,0.00234959694628
911,0.00234959694628
912,0.00234959694628
913,0.00234959694628
914,0.00234959694628
915,0.00234959694628
916,0.00234959694628
917,0.00234959694628
918,0.00234959694628
919,0.00234959694628
920,0.00234959694628
921,0.00234959694628
922,0.00234959694628
923,0.00234959694628
924,0.00234959694628
925,0.00234959694628
926,0.00234959694628
927,0.00234959694628
928,0.00234959694628
929,0.00234959694628
930,0.00234959694628
931,0.00234959694628
932,0.00234959694628
933,0.00234959694628
934,0.00234959694628
935,0.00234959694628
936,0.00234959694628
937,0.00234959694628
938,0.00234959694628
939,0.00234959694628
940,0.00234959694628
941,0.00234959694628
942,0.00234959694628
943,0.00234959694628
944,0.00234959694628
945,0.00234959694628
946,0.00234959694628
947,0.00234959694628
948,0.00234959694628
949,0.00234959694628
950,0.00234959694628
951,0.00234959694628
952,0.00234959694628
953,0.00234959694628
954,0.00234959694628
955,0.00234959694628
956,0.00234959694628
957,0.00234959694628
958,0.00234959694628
959,0.00234959694628
960,0.00234959694628
961,0.00234959694628
962,0.00234959694628
963,0.00234959694628
964,0.00234959694628
965,0.00234959694628
966,0.00234959694628
967,0.00234959694628
968,0.00234959694628
969,0.00234959694628
970,0.00234959694628
971,0.00234959694628
972,0.00234959694628
973,0.00234959694628
974,0.00234959694628
975,0.00234959694628
976,0.00234959694628
977,0.00234959694628
978,0.00234959694628
979,0.00234959694628
980,0.00234959694628
981,0.00234959694628
982,0.00234959694628
983,0.00234959694628
984,0.00234959694628
985,0.00234959694628
986,0.00234959694628
987,0.00234959694628
988,0.00234959694628
989,0.00234959694628
990,0.00234959694628
991,0.00234959694628
992,0.00234959694628
993,0.00234959694628
994,0.00234959694628
995,0.00234959694628
996,0.00234959694628
997,0.00234959694628
998,0.00234959694628
999,0.00234959694628
1000,0.00234959694628
1001,0.00234959694628
1002,0.00234959694628
1003,0.00234959694628
1004,0.00234959694628
1005,0.00234959694628
1006,0.00234959694628
1007,0.00234959694628
1008,0.00234959694628
1009,0.00234959694628
1010,0.00234959694628
1011,0.00234959694628
1012,0.00234959694628
1013,0.00234959694628
1014,0.00234959694628
1015,0.00234959694628
1016,0.00234959694628
1017,0.00234959694628
1018,0.00234959694628
1019,0.00234959694628
1020,0.00234959694628
1021,0.00234959694628
1022,0.00234959694628
1023,0.00234959694628
1024,0.00234959694628
1025,0.00234959694628
1026,0.00234959694628
1027,0.00234959694628
1028,0.00234959694628
1029,0.00234959694628
1030,0.00234959694628
1031,0.00234959694628
1032,0.00234959694628
1033,0.00234959694628
1034,0.00234959694628
1035,0.00234959694628
1036,0.00234959694628
1037,0.00234959694628
1038,0.00234959694628
1039,0.00234959694628
1040,0.00234959694628
1041,0.00234959694628
1042,0.00234959694628
1043,0.00234959694628
1044,0.00234959694628
1045,0.00234959694628
1046,0.00234959694628
1047,0.00234959694628
1048,0.00234959694628
1049,0.00234959694628
1050,0.00234959694628
1051,0.00234959694628
1052,0.00234959694628
1053,0.00234959694628
1054,0.00234959694628
1055,0.00234959694628
1056,0.00234959694628
1057,0.00234959694628
1058,0.00234959694628
1059,0.00234959694628
1060,0.00234959694628
1061,0.00234959694628
1062,0.00234959694628
1063,0.00234959694628
1064,0.00234959694628
1065,0.00234959694628
1066,0.00234959694628
1067,0.00234959694628
1068,0.00234959694628
1069,0.00234959694628
1070,0.00234959694628
1071,0.00234959694628
1072,0.00234959694628
1073,0.00234959694628
1074,0.00234959694628
1075,0.00234959694628
1076,0.00234959694628
1077,0.00234959694628
1078,0.00234959694628
1079,0.00234959694628
1080,0.00234959694628
1081,0.00234959694628
1082,0.00234959694628
1083,0.00234959694628
1084,0.00234959694628
1085,0.00234959694628
1086,0.00234959694628
1087,0.00234959694628
1088,0.00234959694628
1089,0.00234959694628
1090,0.00234959694628
1091,0.00234959694628
1092,0.00234959694628
1093,0.00234959694628
1094,0.00234959694628
1095,0.00234959694628
1096,0.00234959694628
1097,0.00234959694628
1098,0.00234959694628
1099,0.00234959694628
1100,0.00234959694628
1101,0.00234959694628
1102,0.00234959694628
1103,0.00234959694628
1104,0.00234959694628
1105,0.00234959694628
1106,0.00234959694628
1107,0.00234959694628
1108,0.00234959694628
1109,0.00234959694628
1110,0.00234959694628
1111,0.00234959694628
1112,0.00234959694628
1113,0.00234959694628
1114,0.00234959694628
1115,0.00234959694628
1116,0.00234959694628
1117,0.00234959694628
1118,0.00234959694628
1119,0.00234959694628
1120,0.00234959694628
1121,0.00234959694628
1122,0.00234959694628
1123,0.00234959694628
1124,0.00234959694628
1125,0.00234959694628
1126,0.00234959694628
1127,0.00234959694628
1128,0.00234959694628
1129,0.00234959694628
1130,0.00234959694628
1131,0.00234959694628
1132,0.00234959694628
1133,0.00234959694628
1134,0.00234959694628
1135,0.00234959694628
1136,0.00234959694628
1137,0.00234959694628
1138,0.00234959694628
1139,0.00234959694628
1140,0.00234959694628
1141,0.00234959694628
1142,0.00234959694628
1143,0.00234959694628
1144,0.00234959694628
1145,0.00234959694628
1146,0.00234959694628
1147,0.00234959694628
1148,0.00234959694628
1149,0.00234959694628
1150,0.00234959694628
1151,0.00234959694628
1152,0.00234959694628
1153,0.00234959694628
1154,0.00234959694628
1155,0.00234959694628
1156,0.00234959694628
1157,0.00234959694628
1158,0.00234959694628
1159,0.00234959694628
1160,0.00234959694628
1161,0.00234959694628
1162,0.00234959694628
1163,0.00234959694628
1164,0.00234959694628
1165,0.00234959694628
1166,0.00234959694628
1167,0.00234959694628
1168,0.00234959694628
1169,0.00234959694628
1170,0.00234959694628
1171,0.00234959694628
1172,0.00234959694628
1173,0.00234959694628
1174,0.00234959694628
1175,0.00234959694628
1176,0.00234959694628
1177,0.00234959694628
1178,0.00234959694628
1179,0.00234959694628
1180,0.00234959694628
1181,0.00234959694628
1182,0.00234959694628
1183,0.00234959694628
1184,0.00234959694628
1185,0.00234959694628
1186,0.00234959694628
1187,0.00234959694628
1188,0.00234959694628
1189,0.00234959694628
1190,0.00234959694628
1191,0.00234959694628
1192,0.00234959694628
1193,0.00234959694628
1194,0.00234959694628
1195,0.00234959694628
1196,0.00234959694628
1197,0.00234959694628
1198,0.00234959694628
1199,0.00234959694628
1200,0.00234959694628
1201,0.00234959694628
1202,0.00234959694628
1203,0.00234959694628
1204,0.00234959694628
1205,0.00234959694628
1206,0.00234959694628
1207,0.00234959694628
1208,0.00234959694628
1209,0.00234959694628
1210,0.00234959694628
1211,0.00234959694628
1212,0.00234959694628
1213,0.00234959694628
1214,0.00234959694628
1215,0.00234959694628
1216,0.00234959694628
1217,0.00234959694628
1218,0.00234959694628
1219,0.00234959694628
1220,0.00234959694628
1221,0.00234959694628
1222,0.00234959694628
1223,0.00234959694628
1224,0.00234959694628
1225,0.00234959694628
1226,0.00234959694628
1227,0.00234959694628
1228,0.00234959694628
1229,0.00234959694628
1230,0.00234959694628
1231,0.00234959694628
1232,0.00234959694628
1233,0.00234959694628
1234,0.00234959694628
1235,0.00234959694628
1236,0.00234959694628
1237,0.00234959694628
1238,0.00234959694628
1239,0.00234959694628
1240,0.00234959694628
1241,0.00234959694628
1242,0.00234959694628
1243,0.00234959694628
1244,0.00234959694628
1245,0.00234959694628
1246,0.00234959694628
1247,0.00234959694628
1248,0.00234959694628
1249,0.00234959694628
1250,0.00234959694628
1251,0.00234959694628
1252,0.00234959694628
1253,0.00234959694628
1254,0.00234959694628
1255,0.00234959694628
1256,0.00234959694628
1257,0.00234959694628
1258,0.00234959694628
1259,0.00234959694628
1260,0.00234959694628
1261,0.00234959694628
1262,0.00234959694628
1263,0.00234959694628
1264,0.00234959694628
1265,0.00234959694628
1266,0.00234959694628
1267,0.00234959694628
1268,0.00234959694628
1269,0.00234959694628
1270,0.00234959694628
1271,0.00234959694628
1272,0.00234959694628
1273,0.00234959694628
1274,0.00234959694628
1275,0.00234959694628
1276,0.00234959694628
1277,0.00234959694628
1278,0.00234959694628
1279,0.00234959694628
1280,0.00234959694628
1281,0.00234959694628
1282,0.00234959694628
1283,0.00234959694628
1284,0.00234959694628
1285,0.00234959694628
1286,0.00234959694628
1287,0.00234959694628
1288,0.00234959694628
1289,0.00234959694628
1290,0.00234959694628
1291,0.00234959694628
1292,0.00234959694628
1293,0.00234959694628
1294,0.00234959694628
1295,0.00234959694628
1296,0.00234959694628
1297,0.00234959694628
1298,0.00234959694628
1299,0.00234959694628
1300,0.00234959694628
1301,0.00234959694628
1302,0.00234959694628
1303,0.00234959694628
1304,0.00234959694628
1305,0.00234959694628
1306,0.00234959694628
1307,0.00234959694628
1308,0.00234959694628
1309,0.00234959694628
1310,0.00234959694628
1311,0.00234959694628
1312,0.00234959694628
1313,0.00234959694628
1314,0.00234959694628
1315,0.00234959694628
1316,0.00234959694628
1317,0.00234959694628
1318,0.00234959694628
1319,0.00234959694628
1320,0.00234959694628
1321,0.00234959694628
1322,0.00234959694628
1323,0.00234959694628
1324,0.00234959694628
1325,0.00234959694628
1326,0.00234959694628
1327,0.00234959694628
1328,0.00234959694628
1329,0.00234959694628
1330,0.00234959694628
1331,0.00234959694628
1332,0.00234959694628
1333,0.00234959694628
1334,0.00234959694628
1335,0.00234959694628
1336,0.00234959694628
1337,0.00234959694628
1338,0.00234959694628
1339,0.00234959694628
1340,0.00234959694628
1341,0.00234959694628
1342,0.00234959694628
1343,0.00234959694628
1344,0.00234959694628
1345,0.00234959694628
1346,0.00234959694628
1347,0.00234959694628
1348,0.00234959694628
1349,0.00234959694628
1350,0.00234959694628
1351,0.00234959694628
1352,0.00234959694628
1353,0.00234959694628
1354,0.00234959694628
1355,0.00234959694628
1356,0.00234959694628
1357,0.00234959694628
1358,0.00234959694628
1359,0.00234959694628
1360,0.00234959694628
1361,0.00234959694628
1362,0.00234959694628
